task,scale,repo,commit,issue_url,mode,repeat,provider,model,trace_backend,document_lines,wall_s,recovery_wall_s,prompt_tokens,completion_tokens,total_tokens,tool_calls,model_calls,recovery_ledger_steps,rollback_targets,regenerated_paths,independent_retained,independent_unchanged,documents_valid,solution_present,derived_removed,host_leak_before_commit,tests_rc,finished,finish_called,committed,success,error
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,causal,0,openrouter,moonshotai/kimi-k3,strace,16,81.695759,70.401669,14021,1434,15455,8,6,7,"[1, 3, 4]","['tmp/agenttx-github-short_requests_timeout-causal-0-olavkg0z/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-causal-0-olavkg0z/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-olavkg0z/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-olavkg0z/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-olavkg0z/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,temporal_checkpoint,0,openrouter,moonshotai/kimi-k3,strace,16,83.759514,72.49218,15134,1800,16934,8,6,7,"[1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-37fh903u/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,True,True,True,False,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,whole_branch_abort,0,openrouter,moonshotai/kimi-k3,strace,16,209.807088,198.654464,111253,5307,116560,16,14,14,"[0, 1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/README.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/recovery_tests', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-pfkdpf58/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,True,True,True,False,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,causal,0,openrouter,moonshotai/kimi-k3,strace,32,68.056981,55.21823,20083,1119,21202,10,6,9,"[1, 4, 5]","['tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-causal-0-ih2h7g4r/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,moonshotai/kimi-k3,strace,32,127.975181,113.776669,42337,3547,45884,12,8,10,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-fvm3cgcb/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,moonshotai/kimi-k3,strace,32,112.957365,99.916732,30631,3389,34020,11,8,10,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/README.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-l01zqpkf/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,True,True,True,False,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,causal,0,openrouter,moonshotai/kimi-k3,strace,64,119.272191,104.669028,25807,2383,28190,13,7,12,"[1, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-vfanrd13/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,temporal_checkpoint,0,openrouter,moonshotai/kimi-k3,strace,64,333.919578,319.12102,33552,9050,42602,13,9,12,"[1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_build', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-21xue3ig/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,whole_branch_abort,0,openrouter,moonshotai/kimi-k3,strace,64,320.557993,305.691993,29114,10188,39302,12,7,11,"[0, 1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_tests', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-e4a5hw4r/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,causal,0,openrouter,minimax/minimax-m3,strace,16,64.782562,53.47759,38825,1270,40095,13,13,12,"[1, 3, 4]","['tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-yd0x358h/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,temporal_checkpoint,0,openrouter,minimax/minimax-m3,strace,16,114.636356,103.687012,120716,4753,125469,20,20,19,"[1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/README.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-30mhgapm/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,False,False,True,False,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,whole_branch_abort,0,openrouter,minimax/minimax-m3,strace,16,83.880572,72.731965,140667,1552,142219,20,20,19,"[0, 1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/__init__.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/__version__.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/_internal_utils.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/certs.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/compat.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/exceptions.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/packages.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-v9m3v4w0/repo/src/requests/__pycache__/utils.cpython-38.pyc']",False,False,False,False,True,False,4,False,False,True,False,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,causal,0,openrouter,minimax/minimax-m3,strace,32,69.504524,56.72451,28447,1242,29689,12,7,11,"[1, 4, 5]","['tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/recovery_tests/test_task.py', 'tmp/agenttx-github-medium_flask_config-causal-0-z_8bbija/repo/src/flask/config.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,minimax/minimax-m3,strace,32,90.523795,77.600828,84414,4360,88774,18,11,16,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/README.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-1jrv7ha0/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,minimax/minimax-m3,strace,32,99.518582,86.465159,162544,5423,167967,20,20,18,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/recovery_tests/test_task.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-h2lc48u6/repo/src/flask/config.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,causal,0,openrouter,minimax/minimax-m3,strace,64,87.461377,72.744645,65009,1394,66403,16,16,15,"[1, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-h4tq20i_/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,temporal_checkpoint,0,openrouter,minimax/minimax-m3,strace,64,104.145962,89.53083,60148,4957,65105,16,9,14,"[1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-tjtulxhp/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,whole_branch_abort,0,openrouter,minimax/minimax-m3,strace,64,548.977638,534.382932,519563,13987,533550,212,23,210,"[0, 1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_build', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_tests', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-fcmtfw8b/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,causal,0,openrouter,z-ai/glm-5.3,strace,16,112.117345,100.732561,28535,1949,30484,13,8,12,"[1, 3, 4]","['tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/README.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-t_d1wi1c/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,temporal_checkpoint,0,openrouter,z-ai/glm-5.3,strace,16,141.846557,130.498446,48226,3543,51769,14,9,12,"[1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/README.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-tb1rnwng/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,whole_branch_abort,0,openrouter,z-ai/glm-5.3,strace,16,246.636421,235.35064,67529,9610,77139,16,10,14,"[0, 1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/README.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/recovery_tests', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-3asbrw6u/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,causal,0,openrouter,z-ai/glm-5.3,strace,32,169.338423,156.383228,67825,4131,71956,17,11,15,"[1, 4, 5]","['tmp/agenttx-github-medium_flask_config-causal-0-tuie8nx_/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-causal-0-tuie8nx_/repo/agenttx_solution/solution.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,z-ai/glm-5.3,strace,32,190.928296,177.987376,87717,6440,94157,18,12,16,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/README.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-6t2nxy_m/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,z-ai/glm-5.3,strace,32,319.205795,306.242797,245891,11007,256898,32,21,30,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-jolo2pby/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,True,True,True,False,
