suite,task,scale,difficulty,category,version,official_group,repo,commit,mode,repeat,oracle,provider,model,harness_backend,execution_boundary,trace_backend,wall_s,recovery_wall_s,prompt_tokens,completion_tokens,total_tokens,tool_calls,usage_source,model_calls,harness_returncode,harness_stdout,harness_stderr,recovery_ledger_steps,rollback_targets,regenerated_paths,independent_retained,independent_unchanged,documents_valid,derived_removed,host_leak_before_commit,tests_rc,tests_ok,finished,finish_called,committed,success,injected,error,verifier_stdout,verifier_stderr
swe,sympy__sympy-23262,short,,sympy/sympy,1.11,sympy/sympy,sympy/sympy,fdc707f73a65a429935c01532cd3970d3355eab6,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,20.186694,11.33334,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-sympy__sympy-23262-whole_branch_abort-0-bt4dkxxt/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-sympy__sympy-23262-whole_branch_abort-0-bt4dkxxt/repo/sympy"", ""tmp/agenttx-swe-sympy__sympy-23262-whole_branch_abort-0-bt4dkxxt/repo/sympy/utilities"", ""tmp/agenttx-swe-sympy__sympy-23262-whole_branch_abort-0-bt4dkxxt/repo/sympy/utilities/lambdify.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"============================= test process starts ==============================
executable:         /opt/miniconda3/envs/testbed/bin/python  (3.9.20-final-0) [CPython]
architecture:       64-bit
cache:              no
ground types:       python 
numpy:              None
random seed:        97114839
hash randomization: on (PYTHONHASHSEED=656270908)


================== tests finished: 0 passed, in 0.00 seconds ===================
",
swe,sympy__sympy-24066,short,,sympy/sympy,1.12,sympy/sympy,sympy/sympy,514579c655bf22e2af14f0743376ae1d7befe345,causal,0,True,oracle,oracle,oracle,oracle,strace,44.203648,35.180649,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-sympy__sympy-24066-causal-0-pll2mv10/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-sympy__sympy-24066-causal-0-pll2mv10/repo/sympy"", ""tmp/agenttx-swe-sympy__sympy-24066-causal-0-pll2mv10/repo/sympy/physics"", ""tmp/agenttx-swe-sympy__sympy-24066-causal-0-pll2mv10/repo/sympy/physics/units"", ""tmp/agenttx-swe-sympy__sympy-24066-causal-0-pll2mv10/repo/sympy/physics/units/unitsystem.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"============================= test process starts ==============================
executable:         /opt/miniconda3/envs/testbed/bin/python  (3.9.20-final-0) [CPython]
architecture:       64-bit
cache:              no
ground types:       python 
numpy:              None
random seed:        30425643
hash randomization: on (PYTHONHASHSEED=670928513)


================== tests finished: 0 passed, in 0.00 seconds ===================
",
swe,sympy__sympy-24066,short,,sympy/sympy,1.12,sympy/sympy,sympy/sympy,514579c655bf22e2af14f0743376ae1d7befe345,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,20.453682,11.395974,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-sympy__sympy-24066-temporal_checkpoint-0-vubr4h0c/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-sympy__sympy-24066-temporal_checkpoint-0-vubr4h0c/repo/sympy"", ""tmp/agenttx-swe-sympy__sympy-24066-temporal_checkpoint-0-vubr4h0c/repo/sympy/physics"", ""tmp/agenttx-swe-sympy__sympy-24066-temporal_checkpoint-0-vubr4h0c/repo/sympy/physics/units"", ""tmp/agenttx-swe-sympy__sympy-24066-temporal_checkpoint-0-vubr4h0c/repo/sympy/physics/units/unitsystem.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"============================= test process starts ==============================
executable:         /opt/miniconda3/envs/testbed/bin/python  (3.9.20-final-0) [CPython]
architecture:       64-bit
cache:              no
ground types:       python 
numpy:              None
random seed:        96039624
hash randomization: on (PYTHONHASHSEED=1374283514)


================== tests finished: 0 passed, in 0.00 seconds ===================
",
swe,django__django-13321,long,,django/django,3.2,django/django,django/django,35b03788b0607c1f8d2b64e4fa9e1669b0907ea4,causal,0,True,oracle,oracle,oracle,oracle,strace,62.373708,49.146044,0,0,0,0,oracle,0,0,,,3,"[0, 4, 5]","[""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/django"", ""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/django/contrib/sessions"", ""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/django/contrib/sessions/backends"", ""tmp/agenttx-swe-django__django-13321-causal-0-4nxh27bs/repo/django/contrib/sessions/backends/base.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
...............................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 351 tests in 0.272s

OK
Destroying test database for alias 'default'...
"
swe,django__django-13321,long,,django/django,3.2,django/django,django/django,35b03788b0607c1f8d2b64e4fa9e1669b0907ea4,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,25.720171,12.624351,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4, 5]","[""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/django"", ""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/django/contrib/sessions"", ""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/django/contrib/sessions/backends"", ""tmp/agenttx-swe-django__django-13321-temporal_checkpoint-0-lcivx1op/repo/django/contrib/sessions/backends/base.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
...............................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 351 tests in 0.295s

OK
Destroying test database for alias 'default'...
"
swe,django__django-13321,long,,django/django,3.2,django/django,django/django,35b03788b0607c1f8d2b64e4fa9e1669b0907ea4,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,25.501336,12.577189,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4, 5]","[""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/django"", ""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/django/contrib/sessions"", ""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/django/contrib/sessions/backends"", ""tmp/agenttx-swe-django__django-13321-whole_branch_abort-0-zohnmjmo/repo/django/contrib/sessions/backends/base.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
...............................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 351 tests in 0.296s

OK
Destroying test database for alias 'default'...
"
swe,django__django-13401,short,,django/django,3.2,django/django,django/django,453967477e3ddae704cd739eac2449c0e13d464c,causal,0,True,oracle,oracle,oracle,oracle,strace,59.227482,49.161271,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/django"", ""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/django/db"", ""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/django/db/models"", ""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-13401-causal-0-lc0kcyq3/repo/django/db/models/fields/__init__.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (3 silenced).
","Creating test database for alias 'default'...
.....................................................................s.....................................................................................................s............ss.sss.s................s.........s.........................................................................................................................................................................................
----------------------------------------------------------------------
Ran 404 tests in 0.457s

OK (skipped=10)
Destroying test database for alias 'default'...
"
swe,django__django-13401,short,,django/django,3.2,django/django,django/django,453967477e3ddae704cd739eac2449c0e13d464c,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,22.315731,12.672619,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/django"", ""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/django/db"", ""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/django/db/models"", ""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-13401-temporal_checkpoint-0-5wphe29u/repo/django/db/models/fields/__init__.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (3 silenced).
","Creating test database for alias 'default'...
.....................................................................s.....................................................................................................s............ss.sss.s................s.........s.........................................................................................................................................................................................
----------------------------------------------------------------------
Ran 404 tests in 0.465s

OK (skipped=10)
Destroying test database for alias 'default'...
"
swe,django__django-13401,short,,django/django,3.2,django/django,django/django,453967477e3ddae704cd739eac2449c0e13d464c,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,22.544453,12.772889,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/django"", ""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/django/db"", ""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/django/db/models"", ""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-13401-whole_branch_abort-0-utjg3dk9/repo/django/db/models/fields/__init__.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (3 silenced).
","Creating test database for alias 'default'...
.....................................................................s.....................................................................................................s............ss.sss.s................s.........s.........................................................................................................................................................................................
----------------------------------------------------------------------
Ran 404 tests in 0.469s

OK (skipped=10)
Destroying test database for alias 'default'...
"
swe,django__django-13551,short,,django/django,3.2,django/django,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,causal,0,True,oracle,oracle,oracle,oracle,strace,60.284797,50.318993,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-13551-causal-0-dulzzcca/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13551-causal-0-dulzzcca/repo/django"", ""tmp/agenttx-swe-django__django-13551-causal-0-dulzzcca/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13551-causal-0-dulzzcca/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-13551-causal-0-dulzzcca/repo/django/contrib/auth/tokens.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
.
----------------------------------------------------------------------
Ran 1 test in 0.002s

OK
Destroying test database for alias 'default'...
"
swe,django__django-13551,short,,django/django,3.2,django/django,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,22.125003,12.21567,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-13551-temporal_checkpoint-0-76lrzhr4/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13551-temporal_checkpoint-0-76lrzhr4/repo/django"", ""tmp/agenttx-swe-django__django-13551-temporal_checkpoint-0-76lrzhr4/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13551-temporal_checkpoint-0-76lrzhr4/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-13551-temporal_checkpoint-0-76lrzhr4/repo/django/contrib/auth/tokens.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
.
----------------------------------------------------------------------
Ran 1 test in 0.002s

OK
Destroying test database for alias 'default'...
"
swe,django__django-13551,short,,django/django,3.2,django/django,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,22.300444,12.515637,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-13551-whole_branch_abort-0-33_drr23/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-13551-whole_branch_abort-0-33_drr23/repo/django"", ""tmp/agenttx-swe-django__django-13551-whole_branch_abort-0-33_drr23/repo/django/contrib"", ""tmp/agenttx-swe-django__django-13551-whole_branch_abort-0-33_drr23/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-13551-whole_branch_abort-0-33_drr23/repo/django/contrib/auth/tokens.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
.
----------------------------------------------------------------------
Ran 1 test in 0.002s

OK
Destroying test database for alias 'default'...
"
swe,django__django-14411,short,,django/django,4.0,django/django,django/django,fa4e963ee7e6876581b5432363603571839ba00c,causal,0,True,oracle,oracle,oracle,oracle,strace,69.916728,60.142217,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-14411-causal-0-pg44jhth/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14411-causal-0-pg44jhth/repo/django"", ""tmp/agenttx-swe-django__django-14411-causal-0-pg44jhth/repo/django/contrib"", ""tmp/agenttx-swe-django__django-14411-causal-0-pg44jhth/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-14411-causal-0-pg44jhth/repo/django/contrib/auth/forms.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 570 tests.
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 570 tests in 12.482s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-14411,short,,django/django,4.0,django/django,django/django,fa4e963ee7e6876581b5432363603571839ba00c,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,34.7869,25.092076,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-14411-temporal_checkpoint-0-apf3sny1/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14411-temporal_checkpoint-0-apf3sny1/repo/django"", ""tmp/agenttx-swe-django__django-14411-temporal_checkpoint-0-apf3sny1/repo/django/contrib"", ""tmp/agenttx-swe-django__django-14411-temporal_checkpoint-0-apf3sny1/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-14411-temporal_checkpoint-0-apf3sny1/repo/django/contrib/auth/forms.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 570 tests.
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 570 tests in 12.779s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-14411,short,,django/django,4.0,django/django,django/django,fa4e963ee7e6876581b5432363603571839ba00c,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,34.520715,24.867289,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-14411-whole_branch_abort-0-kozrpczy/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14411-whole_branch_abort-0-kozrpczy/repo/django"", ""tmp/agenttx-swe-django__django-14411-whole_branch_abort-0-kozrpczy/repo/django/contrib"", ""tmp/agenttx-swe-django__django-14411-whole_branch_abort-0-kozrpczy/repo/django/contrib/auth"", ""tmp/agenttx-swe-django__django-14411-whole_branch_abort-0-kozrpczy/repo/django/contrib/auth/forms.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 570 tests.
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
----------------------------------------------------------------------
Ran 570 tests in 12.408s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-14534,medium,,django/django,4.0,django/django,django/django,910ecd1b8df7678f45c3d507dde6bcb1faafa243,causal,0,True,oracle,oracle,oracle,oracle,strace,53.722624,42.244774,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-django__django-14534-causal-0-c0n3v59s/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14534-causal-0-c0n3v59s/repo/django"", ""tmp/agenttx-swe-django__django-14534-causal-0-c0n3v59s/repo/django/forms"", ""tmp/agenttx-swe-django__django-14534-causal-0-c0n3v59s/repo/django/forms/boundfield.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 1 test(s).
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.005s

OK
"
swe,django__django-14534,medium,,django/django,4.0,django/django,django/django,910ecd1b8df7678f45c3d507dde6bcb1faafa243,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,23.674158,12.241238,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-django__django-14534-temporal_checkpoint-0-fayi7fls/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14534-temporal_checkpoint-0-fayi7fls/repo/django"", ""tmp/agenttx-swe-django__django-14534-temporal_checkpoint-0-fayi7fls/repo/django/forms"", ""tmp/agenttx-swe-django__django-14534-temporal_checkpoint-0-fayi7fls/repo/django/forms/boundfield.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 1 test(s).
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.005s

OK
"
swe,django__django-14534,medium,,django/django,4.0,django/django,django/django,910ecd1b8df7678f45c3d507dde6bcb1faafa243,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,23.845959,12.304408,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-django__django-14534-whole_branch_abort-0-_bbi8swg/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14534-whole_branch_abort-0-_bbi8swg/repo/django"", ""tmp/agenttx-swe-django__django-14534-whole_branch_abort-0-_bbi8swg/repo/django/forms"", ""tmp/agenttx-swe-django__django-14534-whole_branch_abort-0-_bbi8swg/repo/django/forms/boundfield.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 1 test(s).
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.005s

OK
"
swe,django__django-14608,medium,,django/django,4.0,django/django,django/django,7f33c1e22dbc34a7afae7967783725b10f1f13b1,causal,0,True,oracle,oracle,oracle,oracle,strace,54.783001,43.429069,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-django__django-14608-causal-0-kslgtygf/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14608-causal-0-kslgtygf/repo/django"", ""tmp/agenttx-swe-django__django-14608-causal-0-kslgtygf/repo/django/forms"", ""tmp/agenttx-swe-django__django-14608-causal-0-kslgtygf/repo/django/forms/formsets.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 2 test(s).
System check identified no issues (1 silenced).
","Creating test database for alias 'default'...
..
----------------------------------------------------------------------
Ran 2 tests in 0.409s

OK
Destroying test database for alias 'default'...
"
swe,django__django-14608,medium,,django/django,4.0,django/django,django/django,7f33c1e22dbc34a7afae7967783725b10f1f13b1,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,24.446374,13.177785,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-django__django-14608-temporal_checkpoint-0-pu94epxx/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-14608-temporal_checkpoint-0-pu94epxx/repo/django"", ""tmp/agenttx-swe-django__django-14608-temporal_checkpoint-0-pu94epxx/repo/django/forms"", ""tmp/agenttx-swe-django__django-14608-temporal_checkpoint-0-pu94epxx/repo/django/forms/formsets.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
Found 2 test(s).
System check identified no issues (1 silenced).
","Creating test database for alias 'default'...
..
----------------------------------------------------------------------
Ran 2 tests in 0.402s

OK
Destroying test database for alias 'default'...
"
